date,plant_id,product_line,product_category,demand_units,raw_material_1,raw_material_2,raw_material_3,raw_material_4,economic_index,capacity_utilization,supply_chain_disruption,working_days_month,is_holiday,fuel_cost_index,labor_availability,inventory_level,lead_time_days,order_backlog
2024-12-06,Chennai_Automotive,Body_Part_B02,Automotive,1013,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,92.93,0.844,0,22,0,44.05,0.996,1171,11,41
2024-12-06,Chennai_Automotive,Interior_C03,Automotive,1081,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,92.93,0.901,0,22,0,44.05,0.889,1196,7,26
2024-12-06,Pune_Textiles,Cotton_Fabric_T01,Textiles,1780,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,92.93,0.89,0,22,0,44.05,1.005,1375,7,37
2024-12-06,Pune_Textiles,Synthetic_T02,Textiles,1890,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,92.93,0.945,0,22,0,44.05,0.877,1267,9,4
2024-12-06,Pune_Textiles,Blended_T03,Textiles,2025,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,92.93,1.0,0,22,0,44.05,0.898,1016,10,70
2024-12-06,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,733,Active_Ingredient,Lactose,Starch,Cellulose,92.93,0.916,0,22,0,44.05,0.879,1386,9,56
2024-12-06,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,750,Active_Ingredient,Lactose,Starch,Cellulose,92.93,0.938,0,22,0,44.05,1.026,1335,10,38
2024-12-06,Bangalore_Pharma,API_P03,Pharmaceuticals,651,Active_Ingredient,Lactose,Starch,Cellulose,92.93,0.814,0,22,0,44.05,0.978,1350,7,3
2024-12-07,Mumbai_Electronics,PCB_Assembly_001,Electronics,42,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,95.32,0.028,0,22,1,47.12,0.646,1269,10,22
2024-12-07,Mumbai_Electronics,PCB_Assembly_002,Electronics,35,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,95.32,0.033,1,22,1,47.12,0.699,1272,10,49
2024-12-07,Mumbai_Electronics,Component_001,Electronics,57,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,95.32,0.038,0,22,1,47.12,0.733,1084,9,52
2024-12-07,Chennai_Automotive,Engine_Part_A01,Automotive,37,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,95.32,0.031,0,22,1,47.12,0.643,1428,8,41
2024-12-07,Chennai_Automotive,Body_Part_B02,Automotive,32,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,95.32,0.027,0,22,1,47.12,0.633,1084,8,72
2024-12-07,Chennai_Automotive,Interior_C03,Automotive,35,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,95.32,0.029,0,22,1,47.12,0.655,1493,10,36
2024-12-07,Pune_Textiles,Cotton_Fabric_T01,Textiles,46,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,95.32,0.023,0,22,1,47.12,0.711,1046,7,54
2024-12-07,Pune_Textiles,Synthetic_T02,Textiles,57,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,95.32,0.029,0,22,1,47.12,0.73,1171,11,41
2024-12-07,Pune_Textiles,Blended_T03,Textiles,42,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,95.32,0.03,1,22,1,47.12,0.73,1253,10,98
2024-12-07,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,19,Active_Ingredient,Lactose,Starch,Cellulose,95.32,0.024,0,22,1,47.12,0.692,1193,11,53
2024-12-07,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,19,Active_Ingredient,Lactose,Starch,Cellulose,95.32,0.024,0,22,1,47.12,0.707,1437,7,94
2024-12-07,Bangalore_Pharma,API_P03,Pharmaceuticals,16,Active_Ingredient,Lactose,Starch,Cellulose,95.32,0.02,0,22,1,47.12,0.735,1331,7,92
2024-12-08,Mumbai_Electronics,PCB_Assembly_001,Electronics,33,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,95.36,0.032,1,22,1,46.93,0.71,1191,10,3
2024-12-08,Mumbai_Electronics,PCB_Assembly_002,Electronics,50,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,95.36,0.033,0,22,1,46.93,0.714,1275,8,66
2024-12-08,Mumbai_Electronics,Component_001,Electronics,53,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,95.36,0.035,0,22,1,46.93,0.646,1021,8,82
2024-12-08,Chennai_Automotive,Engine_Part_A01,Automotive,28,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,95.36,0.023,0,22,1,46.93,0.76,1357,8,25
2024-12-08,Chennai_Automotive,Body_Part_B02,Automotive,18,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,95.36,0.022,1,22,1,46.93,0.765,1432,8,86
2024-12-08,Chennai_Automotive,Interior_C03,Automotive,38,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,95.36,0.032,0,22,1,46.93,0.637,1306,8,37
2024-12-08,Pune_Textiles,Cotton_Fabric_T01,Textiles,55,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,95.36,0.028,0,22,1,46.93,0.64,1305,9,96
2024-12-08,Pune_Textiles,Synthetic_T02,Textiles,56,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,95.36,0.028,0,22,1,46.93,0.72,1299,10,18
2024-12-08,Pune_Textiles,Blended_T03,Textiles,58,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,95.36,0.029,0,22,1,46.93,0.649,1123,7,13
2024-12-08,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,18,Active_Ingredient,Lactose,Starch,Cellulose,95.36,0.022,0,22,1,46.93,0.748,1070,8,44
2024-12-08,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,19,Active_Ingredient,Lactose,Starch,Cellulose,95.36,0.024,0,22,1,46.93,0.762,1267,7,73
2024-12-08,Bangalore_Pharma,API_P03,Pharmaceuticals,21,Active_Ingredient,Lactose,Starch,Cellulose,95.36,0.026,0,22,1,46.93,0.745,1130,10,73
2024-12-09,Mumbai_Electronics,PCB_Assembly_001,Electronics,1742,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,90.94,1.0,0,22,0,47.3,1.003,1172,10,12
2024-12-09,Mumbai_Electronics,PCB_Assembly_002,Electronics,1630,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,90.94,1.0,0,22,0,47.3,1.044,1378,11,30
2024-12-09,Mumbai_Electronics,Component_001,Electronics,1584,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,90.94,1.0,0,22,0,47.3,0.99,1431,9,77
2024-12-09,Chennai_Automotive,Engine_Part_A01,Automotive,1002,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,90.94,0.835,0,22,0,47.3,0.98,1370,9,65
2024-12-09,Chennai_Automotive,Body_Part_B02,Automotive,1045,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,90.94,0.871,0,22,0,47.3,1.027,1111,9,48
2024-12-09,Chennai_Automotive,Interior_C03,Automotive,1280,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,90.94,1.0,0,22,0,47.3,1.013,1220,7,3
2024-12-09,Pune_Textiles,Cotton_Fabric_T01,Textiles,1579,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,90.94,0.789,0,22,0,47.3,1.03,1421,7,74
2024-12-09,Pune_Textiles,Synthetic_T02,Textiles,1648,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,90.94,0.824,0,22,0,47.3,1.019,1138,9,22
2024-12-09,Pune_Textiles,Blended_T03,Textiles,1962,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,90.94,0.981,0,22,0,47.3,1.024,1060,7,49
2024-12-09,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,452,Active_Ingredient,Lactose,Starch,Cellulose,90.94,0.809,1,22,0,47.3,0.639,1157,7,74
2024-12-09,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,638,Active_Ingredient,Lactose,Starch,Cellulose,90.94,0.797,0,22,0,47.3,0.937,1420,8,61
2024-12-09,Bangalore_Pharma,API_P03,Pharmaceuticals,755,Active_Ingredient,Lactose,Starch,Cellulose,90.94,0.944,0,22,0,47.3,0.973,1028,10,48
2024-12-10,Mumbai_Electronics,PCB_Assembly_001,Electronics,1716,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,97.77,1.0,0,22,0,41.52,0.921,1331,8,10
2024-12-10,Mumbai_Electronics,PCB_Assembly_002,Electronics,1853,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,97.77,1.0,0,22,0,41.52,1.019,1431,9,55
2024-12-10,Mumbai_Electronics,Component_001,Electronics,1488,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,97.77,0.992,0,22,0,41.52,0.961,1086,9,55
2024-12-10,Chennai_Automotive,Engine_Part_A01,Automotive,1279,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,97.77,1.0,0,22,0,41.52,1.029,1274,9,73
2024-12-10,Chennai_Automotive,Body_Part_B02,Automotive,1004,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,97.77,0.837,0,22,0,41.52,0.96,1422,11,95
2024-12-10,Chennai_Automotive,Interior_C03,Automotive,1242,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,97.77,1.0,0,22,0,41.52,1.041,1409,8,78
2024-12-10,Pune_Textiles,Cotton_Fabric_T01,Textiles,1647,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,97.77,0.824,0,22,0,41.52,0.979,1408,7,32
2024-12-10,Pune_Textiles,Synthetic_T02,Textiles,1932,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,97.77,0.966,0,22,0,41.52,1.036,1396,8,27
2024-12-10,Pune_Textiles,Blended_T03,Textiles,2133,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,97.77,1.0,0,22,0,41.52,0.881,1156,10,24
2024-12-10,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,693,Active_Ingredient,Lactose,Starch,Cellulose,97.77,0.866,0,22,0,41.52,0.965,1296,7,29
2024-12-10,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,604,Active_Ingredient,Lactose,Starch,Cellulose,97.77,0.755,0,22,0,41.52,0.924,1037,10,24
2024-12-10,Bangalore_Pharma,API_P03,Pharmaceuticals,427,Active_Ingredient,Lactose,Starch,Cellulose,97.77,0.764,1,22,0,41.52,0.731,1292,11,45
2024-12-11,Mumbai_Electronics,PCB_Assembly_001,Electronics,1426,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,95.86,0.951,0,22,0,47.43,1.033,1400,10,67
2024-12-11,Mumbai_Electronics,PCB_Assembly_002,Electronics,1921,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,95.86,1.0,0,22,0,47.43,0.916,1078,9,7
2024-12-11,Mumbai_Electronics,Component_001,Electronics,1787,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,95.86,1.0,0,22,0,47.43,0.952,1371,7,33
2024-12-11,Chennai_Automotive,Engine_Part_A01,Automotive,1125,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,95.86,0.938,0,22,0,47.43,0.91,1153,11,2
2024-12-11,Chennai_Automotive,Body_Part_B02,Automotive,1066,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,95.86,0.888,0,22,0,47.43,1.043,1286,10,41
2024-12-11,Chennai_Automotive,Interior_C03,Automotive,1200,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,95.86,1.0,0,22,0,47.43,0.971,1164,8,4
2024-12-11,Pune_Textiles,Cotton_Fabric_T01,Textiles,1562,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,95.86,0.781,0,22,0,47.43,1.031,1395,7,59
2024-12-11,Pune_Textiles,Synthetic_T02,Textiles,1830,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,95.86,0.915,0,22,0,47.43,1.022,1112,10,14
2024-12-11,Pune_Textiles,Blended_T03,Textiles,2033,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,95.86,1.0,0,22,0,47.43,0.913,1155,8,60
2024-12-11,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,687,Active_Ingredient,Lactose,Starch,Cellulose,95.86,0.859,0,22,0,47.43,1.011,1039,7,55
2024-12-11,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,708,Active_Ingredient,Lactose,Starch,Cellulose,95.86,0.885,0,22,0,47.43,0.953,1262,8,94
2024-12-11,Bangalore_Pharma,API_P03,Pharmaceuticals,639,Active_Ingredient,Lactose,Starch,Cellulose,95.86,0.799,0,22,0,47.43,0.97,1182,7,82
2024-12-12,Mumbai_Electronics,PCB_Assembly_001,Electronics,1668,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,98.6,1.0,0,22,0,46.77,0.891,1292,8,35
2024-12-12,Mumbai_Electronics,PCB_Assembly_002,Electronics,1726,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,98.6,1.0,0,22,0,46.77,0.935,1207,9,44
2024-12-12,Mumbai_Electronics,Component_001,Electronics,1576,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,98.6,1.0,0,22,0,46.77,1.007,1107,8,32
2024-12-12,Chennai_Automotive,Engine_Part_A01,Automotive,1171,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,98.6,0.976,0,22,0,46.77,1.005,1352,10,48
2024-12-12,Chennai_Automotive,Body_Part_B02,Automotive,1137,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,98.6,0.948,0,22,0,46.77,0.855,1380,9,47
2024-12-12,Chennai_Automotive,Interior_C03,Automotive,1176,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,98.6,0.98,0,22,0,46.77,1.044,1190,10,14
2024-12-12,Pune_Textiles,Cotton_Fabric_T01,Textiles,1831,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,98.6,0.915,0,22,0,46.77,0.901,1440,8,18
2024-12-12,Pune_Textiles,Synthetic_T02,Textiles,1885,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,98.6,0.943,0,22,0,46.77,0.892,1481,8,75
2024-12-12,Pune_Textiles,Blended_T03,Textiles,2156,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,98.6,1.0,0,22,0,46.77,1.001,1420,9,18
2024-12-12,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,481,Active_Ingredient,Lactose,Starch,Cellulose,98.6,0.86,1,22,0,46.77,0.631,1101,8,37
2024-12-12,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,745,Active_Ingredient,Lactose,Starch,Cellulose,98.6,0.931,0,22,0,46.77,0.873,1048,9,92
2024-12-12,Bangalore_Pharma,API_P03,Pharmaceuticals,550,Active_Ingredient,Lactose,Starch,Cellulose,98.6,0.688,0,22,0,46.77,0.887,1332,7,80
2024-12-13,Mumbai_Electronics,PCB_Assembly_001,Electronics,1532,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,91.9,1.0,0,22,0,47.64,0.916,1081,8,56
2024-12-13,Mumbai_Electronics,PCB_Assembly_002,Electronics,1578,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,91.9,1.0,0,22,0,47.64,0.989,1089,10,74
2024-12-13,Mumbai_Electronics,Component_001,Electronics,1816,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,91.9,1.0,0,22,0,47.64,0.86,1291,9,38
2024-12-13,Chennai_Automotive,Engine_Part_A01,Automotive,1035,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,91.9,0.863,0,22,0,47.64,0.949,1007,7,71
2024-12-13,Chennai_Automotive,Body_Part_B02,Automotive,1209,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,91.9,1.0,0,22,0,47.64,0.993,1106,7,61
2024-12-13,Chennai_Automotive,Interior_C03,Automotive,1253,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,91.9,1.0,0,22,0,47.64,0.908,1177,9,50
2024-12-13,Pune_Textiles,Cotton_Fabric_T01,Textiles,2091,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,91.9,1.0,0,22,0,47.64,0.888,1297,7,39
2024-12-13,Pune_Textiles,Synthetic_T02,Textiles,1556,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,91.9,0.778,0,22,0,47.64,0.902,1442,9,67
2024-12-13,Pune_Textiles,Blended_T03,Textiles,1787,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,91.9,0.893,0,22,0,47.64,0.922,1357,9,53
2024-12-13,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,581,Active_Ingredient,Lactose,Starch,Cellulose,91.9,0.726,0,22,0,47.64,1.025,1426,11,32
2024-12-13,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,551,Active_Ingredient,Lactose,Starch,Cellulose,91.9,0.689,0,22,0,47.64,0.859,1326,8,0
2024-12-13,Bangalore_Pharma,API_P03,Pharmaceuticals,647,Active_Ingredient,Lactose,Starch,Cellulose,91.9,0.809,0,22,0,47.64,0.9,1474,11,77
2024-12-14,Mumbai_Electronics,PCB_Assembly_001,Electronics,48,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,96.9,0.032,0,22,1,45.16,0.7,1246,10,34
2024-12-14,Mumbai_Electronics,PCB_Assembly_002,Electronics,53,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,96.9,0.035,0,22,1,45.16,0.705,1403,7,12
2024-12-14,Mumbai_Electronics,Component_001,Electronics,44,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,96.9,0.029,0,22,1,45.16,0.654,1138,11,25
2024-12-14,Chennai_Automotive,Engine_Part_A01,Automotive,29,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,96.9,0.024,0,22,1,45.16,0.642,1156,11,10
2024-12-14,Chennai_Automotive,Body_Part_B02,Automotive,37,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,96.9,0.031,0,22,1,45.16,0.667,1405,11,66
2024-12-14,Chennai_Automotive,Interior_C03,Automotive,34,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,96.9,0.028,0,22,1,45.16,0.727,1252,7,81
2024-12-14,Pune_Textiles,Cotton_Fabric_T01,Textiles,49,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,96.9,0.025,0,22,1,45.16,0.657,1216,11,72
2024-12-14,Pune_Textiles,Synthetic_T02,Textiles,57,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,96.9,0.029,0,22,1,45.16,0.738,1304,11,36
2024-12-14,Pune_Textiles,Blended_T03,Textiles,51,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,96.9,0.025,0,22,1,45.16,0.643,1148,7,35
2024-12-14,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,16,Active_Ingredient,Lactose,Starch,Cellulose,96.9,0.02,0,22,1,45.16,0.7,1138,8,17
2024-12-14,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,14,Active_Ingredient,Lactose,Starch,Cellulose,96.9,0.026,1,22,1,45.16,0.733,1244,10,87
2024-12-14,Bangalore_Pharma,API_P03,Pharmaceuticals,22,Active_Ingredient,Lactose,Starch,Cellulose,96.9,0.028,0,22,1,45.16,0.685,1009,9,71
2024-12-15,Mumbai_Electronics,PCB_Assembly_001,Electronics,48,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,92.81,0.032,0,22,1,47.09,0.698,1311,7,41
2024-12-15,Mumbai_Electronics,PCB_Assembly_002,Electronics,57,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,92.81,0.038,0,22,1,47.09,0.717,1025,8,53
2024-12-15,Mumbai_Electronics,Component_001,Electronics,53,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,92.81,0.035,0,22,1,47.09,0.638,1243,10,14
2024-12-15,Chennai_Automotive,Engine_Part_A01,Automotive,35,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,92.81,0.029,0,22,1,47.09,0.722,1284,9,53
2024-12-15,Chennai_Automotive,Body_Part_B02,Automotive,30,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,92.81,0.025,0,22,1,47.09,0.738,1410,7,2
2024-12-15,Chennai_Automotive,Interior_C03,Automotive,33,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,92.81,0.028,0,22,1,47.09,0.643,1202,7,58
2024-12-15,Pune_Textiles,Cotton_Fabric_T01,Textiles,53,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,92.81,0.026,0,22,1,47.09,0.718,1174,11,77
2024-12-15,Pune_Textiles,Synthetic_T02,Textiles,48,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,92.81,0.024,0,22,1,47.09,0.642,1427,8,49
2024-12-15,Pune_Textiles,Blended_T03,Textiles,58,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,92.81,0.029,0,22,1,47.09,0.708,1271,9,70
2024-12-15,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,17,Active_Ingredient,Lactose,Starch,Cellulose,92.81,0.021,0,22,1,47.09,0.764,1371,10,13
2024-12-15,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,23,Active_Ingredient,Lactose,Starch,Cellulose,92.81,0.029,0,22,1,47.09,0.766,1391,9,95
2024-12-15,Bangalore_Pharma,API_P03,Pharmaceuticals,18,Active_Ingredient,Lactose,Starch,Cellulose,92.81,0.022,0,22,1,47.09,0.756,1417,11,13
2024-12-16,Mumbai_Electronics,PCB_Assembly_001,Electronics,1739,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,93.13,1.0,0,22,0,45.03,0.963,1172,10,81
2024-12-16,Mumbai_Electronics,PCB_Assembly_002,Electronics,1423,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,93.13,0.949,0,22,0,45.03,0.917,1395,9,23
2024-12-16,Mumbai_Electronics,Component_001,Electronics,1897,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,93.13,1.0,0,22,0,45.03,1.018,1082,11,85
2024-12-16,Chennai_Automotive,Engine_Part_A01,Automotive,1163,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,93.13,0.969,0,22,0,45.03,0.978,1281,8,14
2024-12-16,Chennai_Automotive,Body_Part_B02,Automotive,1281,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,93.13,1.0,0,22,0,45.03,1.033,1324,10,42
2024-12-16,Chennai_Automotive,Interior_C03,Automotive,1215,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,93.13,1.0,0,22,0,45.03,1.043,1181,8,96
2024-12-16,Pune_Textiles,Cotton_Fabric_T01,Textiles,1941,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,93.13,0.971,0,22,0,45.03,0.969,1292,9,69
2024-12-16,Pune_Textiles,Synthetic_T02,Textiles,1550,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,93.13,0.775,0,22,0,45.03,0.937,1403,9,47
2024-12-16,Pune_Textiles,Blended_T03,Textiles,1687,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,93.13,0.844,0,22,0,45.03,0.857,1317,7,88
2024-12-16,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,760,Active_Ingredient,Lactose,Starch,Cellulose,93.13,0.95,0,22,0,45.03,0.887,1415,9,48
2024-12-16,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,752,Active_Ingredient,Lactose,Starch,Cellulose,93.13,0.94,0,22,0,45.03,1.02,1418,10,1
2024-12-16,Bangalore_Pharma,API_P03,Pharmaceuticals,675,Active_Ingredient,Lactose,Starch,Cellulose,93.13,0.844,0,22,0,45.03,0.908,1126,10,6
2024-12-17,Mumbai_Electronics,PCB_Assembly_001,Electronics,1668,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,92.6,1.0,0,22,0,46.58,1.035,1238,10,81
2024-12-17,Mumbai_Electronics,PCB_Assembly_002,Electronics,1927,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,92.6,1.0,0,22,0,46.58,0.916,1220,9,35
2024-12-17,Mumbai_Electronics,Component_001,Electronics,1374,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,92.6,0.916,0,22,0,46.58,0.88,1247,10,39
2024-12-17,Chennai_Automotive,Engine_Part_A01,Automotive,1305,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,92.6,1.0,0,22,0,46.58,0.927,1359,9,69
2024-12-17,Chennai_Automotive,Body_Part_B02,Automotive,1018,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,92.6,0.848,0,22,0,46.58,0.857,1026,11,70
2024-12-17,Chennai_Automotive,Interior_C03,Automotive,1028,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,92.6,0.857,0,22,0,46.58,1.041,1360,7,45
2024-12-17,Pune_Textiles,Cotton_Fabric_T01,Textiles,2084,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,92.6,1.0,0,22,0,46.58,0.974,1124,9,82
2024-12-17,Pune_Textiles,Synthetic_T02,Textiles,1678,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,92.6,0.839,0,22,0,46.58,0.856,1304,10,63
2024-12-17,Pune_Textiles,Blended_T03,Textiles,2029,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,92.6,1.0,0,22,0,46.58,0.856,1094,10,30
2024-12-17,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,730,Active_Ingredient,Lactose,Starch,Cellulose,92.6,0.912,0,22,0,46.58,0.999,1013,8,47
2024-12-17,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,549,Active_Ingredient,Lactose,Starch,Cellulose,92.6,0.686,0,22,0,46.58,0.875,1298,10,42
2024-12-17,Bangalore_Pharma,API_P03,Pharmaceuticals,586,Active_Ingredient,Lactose,Starch,Cellulose,92.6,0.733,0,22,0,46.58,1.036,1417,7,38
2024-12-18,Mumbai_Electronics,PCB_Assembly_001,Electronics,1692,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,98.05,1.0,0,22,0,48.09,1.017,1192,7,8
2024-12-18,Mumbai_Electronics,PCB_Assembly_002,Electronics,1806,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,98.05,1.0,0,22,0,48.09,1.006,1445,8,78
2024-12-18,Mumbai_Electronics,Component_001,Electronics,1687,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,98.05,1.0,0,22,0,48.09,0.867,1416,7,60
